stn_id,지점명,시도,연도,지표,일수
99,파주,경기도,2016,열대야일수,2.0
99,파주,경기도,2017,열대야일수,3.0
99,파주,경기도,2018,열대야일수,8.0
99,파주,경기도,2019,열대야일수,0.0
99,파주,경기도,2020,열대야일수,2.0
99,파주,경기도,2021,열대야일수,0.0
99,파주,경기도,2022,열대야일수,6.0
99,파주,경기도,2023,열대야일수,0.0
99,파주,경기도,2024,열대야일수,13.0
99,파주,경기도,2025,열대야일수,6.0
99,파주,경기도,2026,열대야일수,6.0
99,파주,경기도,2016,한파일수,20.0
99,파주,경기도,2017,한파일수,24.0
99,파주,경기도,2018,한파일수,38.0
99,파주,경기도,2019,한파일수,19.0
99,파주,경기도,2020,한파일수,11.0
99,파주,경기도,2021,한파일수,23.0
99,파주,경기도,2022,한파일수,44.0
99,파주,경기도,2023,한파일수,16.0
99,파주,경기도,2024,한파일수,12.0
99,파주,경기도,2025,한파일수,23.0
99,파주,경기도,2026,한파일수,23.0
294,거제,경상남도,2016,열대야일수,22.0
294,거제,경상남도,2017,열대야일수,28.0
294,거제,경상남도,2018,열대야일수,33.0
294,거제,경상남도,2019,열대야일수,21.0
294,거제,경상남도,2020,열대야일수,12.0
294,거제,경상남도,2021,열대야일수,12.0
294,거제,경상남도,2022,열대야일수,19.0
294,거제,경상남도,2023,열대야일수,10.0
294,거제,경상남도,2024,열대야일수,34.0
294,거제,경상남도,2025,열대야일수,19.0
294,거제,경상남도,2026,열대야일수,22.0
294,거제,경상남도,2016,한파일수,0.0
294,거제,경상남도,2017,한파일수,0.0
294,거제,경상남도,2018,한파일수,0.0
294,거제,경상남도,2019,한파일수,0.0
294,거제,경상남도,2020,한파일수,0.0
294,거제,경상남도,2021,한파일수,0.0
294,거제,경상남도,2022,한파일수,0.0
294,거제,경상남도,2023,한파일수,0.0
294,거제,경상남도,2024,한파일수,0.0
294,거제,경상남도,2025,한파일수,0.0
294,거제,경상남도,2026,한파일수,0.0
284,거창,경상남도,2016,열대야일수,0.0
284,거창,경상남도,2017,열대야일수,1.0
284,거창,경상남도,2018,열대야일수,3.0
284,거창,경상남도,2019,열대야일수,0.0
284,거창,경상남도,2020,열대야일수,0.0
284,거창,경상남도,2021,열대야일수,0.0
284,거창,경상남도,2022,열대야일수,2.0
284,거창,경상남도,2023,열대야일수,1.0
284,거창,경상남도,2024,열대야일수,1.0
284,거창,경상남도,2025,열대야일수,2.0
284,거창,경상남도,2026,열대야일수,4.0
284,거창,경상남도,2016,폭염일수,23.0
284,거창,경상남도,2017,폭염일수,18.0
284,거창,경상남도,2018,폭염일수,36.0
284,거창,경상남도,2019,폭염일수,8.0
284,거창,경상남도,2020,폭염일수,12.0
284,거창,경상남도,2021,폭염일수,9.0
284,거창,경상남도,2022,폭염일수,17.0
284,거창,경상남도,2023,폭염일수,14.0
284,거창,경상남도,2024,폭염일수,32.0
284,거창,경상남도,2025,폭염일수,45.0
284,거창,경상남도,2026,폭염일수,23.0
284,거창,경상남도,2016,한파일수,1.0
284,거창,경상남도,2017,한파일수,8.0
284,거창,경상남도,2018,한파일수,10.0
284,거창,경상남도,2019,한파일수,1.0
284,거창,경상남도,2020,한파일수,1.0
284,거창,경상남도,2021,한파일수,4.0
284,거창,경상남도,2022,한파일수,5.0
284,거창,경상남도,2023,한파일수,3.0
284,거창,경상남도,2024,한파일수,0.0
284,거창,경상남도,2025,한파일수,3.0
284,거창,경상남도,2026,한파일수,6.0
253,김해시,경상남도,2016,폭염일수,35.0
253,김해시,경상남도,2017,폭염일수,17.0
253,김해시,경상남도,2018,폭염일수,39.0
253,김해시,경상남도,2019,폭염일수,16.0
253,김해시,경상남도,2020,폭염일수,11.0
253,김해시,경상남도,2021,폭염일수,17.0
253,김해시,경상남도,2022,폭염일수,12.0
253,김해시,경상남도,2023,폭염일수,19.0
253,김해시,경상남도,2024,폭염일수,51.0
253,김해시,경상남도,2025,폭염일수,43.0
253,김해시,경상남도,2026,폭염일수,23.0
253,김해시,경상남도,2016,한파일수,0.0
253,김해시,경상남도,2017,한파일수,0.0
253,김해시,경상남도,2018,한파일수,3.0
253,김해시,경상남도,2019,한파일수,0.0
253,김해시,경상남도,2020,한파일수,0.0
253,김해시,경상남도,2021,한파일수,2.0
253,김해시,경상남도,2022,한파일수,0.0
253,김해시,경상남도,2023,한파일수,1.0
253,김해시,경상남도,2024,한파일수,0.0
253,김해시,경상남도,2025,한파일수,0.0
253,김해시,경상남도,2026,한파일수,0.0
295,남해,경상남도,2016,열대야일수,19.0
295,남해,경상남도,2017,열대야일수,23.0
295,남해,경상남도,2018,열대야일수,27.0
295,남해,경상남도,2019,열대야일수,16.0
295,남해,경상남도,2020,열대야일수,11.0
295,남해,경상남도,2021,열대야일수,7.0
295,남해,경상남도,2022,열대야일수,20.0
295,남해,경상남도,2023,열대야일수,11.0
295,남해,경상남도,2024,열대야일수,44.0
295,남해,경상남도,2025,열대야일수,10.0
295,남해,경상남도,2026,열대야일수,19.0
295,남해,경상남도,2016,폭염일수,29.0
295,남해,경상남도,2017,폭염일수,24.0
295,남해,경상남도,2018,폭염일수,34.0
295,남해,경상남도,2019,폭염일수,13.0
295,남해,경상남도,2020,폭염일수,7.0
295,남해,경상남도,2021,폭염일수,7.0
295,남해,경상남도,2022,폭염일수,2.0
295,남해,경상남도,2023,폭염일수,9.0
295,남해,경상남도,2024,폭염일수,27.0
295,남해,경상남도,2025,폭염일수,26.0
295,남해,경상남도,2026,폭염일수,15.0
295,남해,경상남도,2016,한파일수,0.0
295,남해,경상남도,2017,한파일수,0.0
295,남해,경상남도,2018,한파일수,0.0
295,남해,경상남도,2019,한파일수,0.0
295,남해,경상남도,2020,한파일수,0.0
295,남해,경상남도,2021,한파일수,0.0
295,남해,경상남도,2022,한파일수,0.0
295,남해,경상남도,2023,한파일수,0.0
295,남해,경상남도,2024,한파일수,0.0
295,남해,경상남도,2025,한파일수,0.0
295,남해,경상남도,2026,한파일수,0.0
288,밀양,경상남도,2016,열대야일수,11.0
288,밀양,경상남도,2017,열대야일수,16.0
288,밀양,경상남도,2018,열대야일수,16.0
288,밀양,경상남도,2019,열대야일수,8.0
288,밀양,경상남도,2020,열대야일수,5.0
288,밀양,경상남도,2021,열대야일수,2.0
288,밀양,경상남도,2022,열대야일수,22.0
288,밀양,경상남도,2023,열대야일수,14.0
288,밀양,경상남도,2024,열대야일수,33.0
288,밀양,경상남도,2025,열대야일수,23.0
288,밀양,경상남도,2026,열대야일수,20.0
288,밀양,경상남도,2016,한파일수,1.0
288,밀양,경상남도,2017,한파일수,0.0
288,밀양,경상남도,2018,한파일수,5.0
288,밀양,경상남도,2019,한파일수,0.0
288,밀양,경상남도,2020,한파일수,0.0
288,밀양,경상남도,2021,한파일수,3.0
288,밀양,경상남도,2022,한파일수,0.0
288,밀양,경상남도,2023,한파일수,1.0
288,밀양,경상남도,2024,한파일수,0.0
288,밀양,경상남도,2025,한파일수,1.0
288,밀양,경상남도,2026,한파일수,0.0
255,북창원,경상남도,2016,열대야일수,14.0
255,북창원,경상남도,2017,열대야일수,20.0
255,북창원,경상남도,2018,열대야일수,23.0
255,북창원,경상남도,2019,열대야일수,11.0
255,북창원,경상남도,2020,열대야일수,26.0
255,북창원,경상남도,2021,열대야일수,14.0
255,북창원,경상남도,2022,열대야일수,27.0
255,북창원,경상남도,2023,열대야일수,36.0
255,북창원,경상남도,2024,열대야일수,61.0
255,북창원,경상남도,2025,열대야일수,47.0
255,북창원,경상남도,2026,열대야일수,30.0
255,북창원,경상남도,2016,폭염일수,26.0
255,북창원,경상남도,2017,폭염일수,25.0
255,북창원,경상남도,2018,폭염일수,37.0
255,북창원,경상남도,2019,폭염일수,11.0
255,북창원,경상남도,2020,폭염일수,18.0
255,북창원,경상남도,2021,폭염일수,28.0
255,북창원,경상남도,2022,폭염일수,27.0
255,북창원,경상남도,2023,폭염일수,28.0
255,북창원,경상남도,2024,폭염일수,59.0
255,북창원,경상남도,2025,폭염일수,56.0
255,북창원,경상남도,2026,폭염일수,27.0
255,북창원,경상남도,2016,한파일수,0.0
255,북창원,경상남도,2017,한파일수,0.0
255,북창원,경상남도,2018,한파일수,0.0
255,북창원,경상남도,2019,한파일수,0.0
255,북창원,경상남도,2020,한파일수,0.0
255,북창원,경상남도,2021,한파일수,0.0
255,북창원,경상남도,2022,한파일수,0.0
255,북창원,경상남도,2023,한파일수,0.0
255,북창원,경상남도,2024,한파일수,0.0
255,북창원,경상남도,2025,한파일수,0.0
255,북창원,경상남도,2026,한파일수,0.0
289,산청,경상남도,2016,열대야일수,2.0
289,산청,경상남도,2017,열대야일수,4.0
289,산청,경상남도,2018,열대야일수,8.0
289,산청,경상남도,2019,열대야일수,3.0
289,산청,경상남도,2020,열대야일수,5.0
289,산청,경상남도,2021,열대야일수,0.0
289,산청,경상남도,2022,열대야일수,4.0
289,산청,경상남도,2023,열대야일수,5.0
289,산청,경상남도,2024,열대야일수,11.0
289,산청,경상남도,2025,열대야일수,0.0
289,산청,경상남도,2026,열대야일수,10.0
289,산청,경상남도,2016,폭염일수,29.0
289,산청,경상남도,2017,폭염일수,26.0
289,산청,경상남도,2018,폭염일수,36.0
289,산청,경상남도,2019,폭염일수,19.0
289,산청,경상남도,2020,폭염일수,9.0
289,산청,경상남도,2021,폭염일수,12.0
289,산청,경상남도,2022,폭염일수,18.0
289,산청,경상남도,2023,폭염일수,16.0
289,산청,경상남도,2024,폭염일수,43.0
289,산청,경상남도,2025,폭염일수,38.0
289,산청,경상남도,2026,폭염일수,20.0
289,산청,경상남도,2016,한파일수,1.0
289,산청,경상남도,2017,한파일수,1.0
289,산청,경상남도,2018,한파일수,2.0
289,산청,경상남도,2019,한파일수,0.0
289,산청,경상남도,2020,한파일수,0.0
289,산청,경상남도,2021,한파일수,2.0
289,산청,경상남도,2022,한파일수,0.0
289,산청,경상남도,2023,한파일수,2.0
289,산청,경상남도,2024,한파일수,0.0
289,산청,경상남도,2025,한파일수,0.0
289,산청,경상남도,2026,한파일수,0.0
257,양산시,경상남도,2016,열대야일수,21.0
257,양산시,경상남도,2017,열대야일수,26.0
257,양산시,경상남도,2018,열대야일수,33.0
257,양산시,경상남도,2019,열대야일수,22.0
257,양산시,경상남도,2020,열대야일수,16.0
257,양산시,경상남도,2021,열대야일수,10.0
257,양산시,경상남도,2022,열대야일수,25.0
257,양산시,경상남도,2023,열대야일수,21.0
257,양산시,경상남도,2024,열대야일수,54.0
257,양산시,경상남도,2025,열대야일수,30.0
257,양산시,경상남도,2026,열대야일수,26.0
257,양산시,경상남도,2016,한파일수,0.0
257,양산시,경상남도,2017,한파일수,0.0
257,양산시,경상남도,2018,한파일수,0.0
257,양산시,경상남도,2019,한파일수,0.0
257,양산시,경상남도,2020,한파일수,0.0
257,양산시,경상남도,2021,한파일수,0.0
257,양산시,경상남도,2022,한파일수,0.0
257,양산시,경상남도,2023,한파일수,0.0
257,양산시,경상남도,2024,한파일수,0.0
257,양산시,경상남도,2025,한파일수,0.0
257,양산시,경상남도,2026,한파일수,0.0
263,의령군,경상남도,2016,열대야일수,2.0
263,의령군,경상남도,2017,열대야일수,12.0
263,의령군,경상남도,2018,열대야일수,7.0
263,의령군,경상남도,2019,열대야일수,10.0
263,의령군,경상남도,2020,열대야일수,10.0
263,의령군,경상남도,2021,열대야일수,3.0
263,의령군,경상남도,2022,열대야일수,22.0
263,의령군,경상남도,2023,열대야일수,10.0
263,의령군,경상남도,2024,열대야일수,41.0
263,의령군,경상남도,2025,열대야일수,2.0
263,의령군,경상남도,2026,열대야일수,14.0
263,의령군,경상남도,2016,폭염일수,27.0
263,의령군,경상남도,2017,폭염일수,31.0
263,의령군,경상남도,2018,폭염일수,43.0
263,의령군,경상남도,2019,폭염일수,20.0
263,의령군,경상남도,2020,폭염일수,16.0
263,의령군,경상남도,2021,폭염일수,26.0
263,의령군,경상남도,2022,폭염일수,33.0
263,의령군,경상남도,2023,폭염일수,33.0
263,의령군,경상남도,2024,폭염일수,60.0
263,의령군,경상남도,2025,폭염일수,38.0
263,의령군,경상남도,2026,폭염일수,23.0
263,의령군,경상남도,2016,한파일수,1.0
263,의령군,경상남도,2017,한파일수,1.0
263,의령군,경상남도,2018,한파일수,9.0
263,의령군,경상남도,2019,한파일수,0.0
263,의령군,경상남도,2020,한파일수,0.0
263,의령군,경상남도,2021,한파일수,4.0
263,의령군,경상남도,2022,한파일수,1.0
263,의령군,경상남도,2023,한파일수,3.0
263,의령군,경상남도,2024,한파일수,0.0
263,의령군,경상남도,2025,한파일수,2.0
263,의령군,경상남도,2026,한파일수,7.0
192,진주,경상남도,2016,한파일수,1.0
192,진주,경상남도,2017,한파일수,1.0
192,진주,경상남도,2018,한파일수,5.0
192,진주,경상남도,2019,한파일수,0.0
192,진주,경상남도,2020,한파일수,0.0
192,진주,경상남도,2021,한파일수,3.0
192,진주,경상남도,2022,한파일수,0.0
192,진주,경상남도,2023,한파일수,2.0
192,진주,경상남도,2024,한파일수,0.0
192,진주,경상남도,2025,한파일수,1.0
192,진주,경상남도,2026,한파일수,0.0
155,창원,경상남도,2016,폭염일수,28.0
155,창원,경상남도,2017,폭염일수,20.0
155,창원,경상남도,2018,폭염일수,36.0
155,창원,경상남도,2019,폭염일수,9.0
155,창원,경상남도,2020,폭염일수,8.0
155,창원,경상남도,2021,폭염일수,13.0
155,창원,경상남도,2022,폭염일수,12.0
155,창원,경상남도,2023,폭염일수,17.0
155,창원,경상남도,2024,폭염일수,45.0
155,창원,경상남도,2025,폭염일수,39.0
155,창원,경상남도,2026,폭염일수,19.0
155,창원,경상남도,2016,한파일수,1.0
155,창원,경상남도,2017,한파일수,0.0
155,창원,경상남도,2018,한파일수,1.0
155,창원,경상남도,2019,한파일수,0.0
155,창원,경상남도,2020,한파일수,0.0
155,창원,경상남도,2021,한파일수,2.0
155,창원,경상남도,2022,한파일수,0.0
155,창원,경상남도,2023,한파일수,1.0
155,창원,경상남도,2024,한파일수,0.0
155,창원,경상남도,2025,한파일수,0.0
155,창원,경상남도,2026,한파일수,0.0
162,통영,경상남도,2016,폭염일수,13.0
162,통영,경상남도,2017,폭염일수,6.0
162,통영,경상남도,2018,폭염일수,21.0
162,통영,경상남도,2019,폭염일수,7.0
162,통영,경상남도,2020,폭염일수,2.0
162,통영,경상남도,2021,폭염일수,7.0
162,통영,경상남도,2022,폭염일수,2.0
162,통영,경상남도,2023,폭염일수,7.0
162,통영,경상남도,2024,폭염일수,24.0
162,통영,경상남도,2025,폭염일수,11.0
162,통영,경상남도,2026,폭염일수,12.0
162,통영,경상남도,2016,한파일수,0.0
162,통영,경상남도,2017,한파일수,0.0
162,통영,경상남도,2018,한파일수,0.0
162,통영,경상남도,2019,한파일수,0.0
162,통영,경상남도,2020,한파일수,0.0
162,통영,경상남도,2021,한파일수,0.0
162,통영,경상남도,2022,한파일수,0.0
162,통영,경상남도,2023,한파일수,0.0
162,통영,경상남도,2024,한파일수,0.0
162,통영,경상남도,2025,한파일수,0.0
162,통영,경상남도,2026,한파일수,0.0
264,함양군,경상남도,2016,열대야일수,0.0
264,함양군,경상남도,2017,열대야일수,3.0
264,함양군,경상남도,2018,열대야일수,3.0
264,함양군,경상남도,2019,열대야일수,0.0
264,함양군,경상남도,2020,열대야일수,0.0
264,함양군,경상남도,2021,열대야일수,0.0
264,함양군,경상남도,2022,열대야일수,3.0
264,함양군,경상남도,2023,열대야일수,2.0
264,함양군,경상남도,2024,열대야일수,9.0
264,함양군,경상남도,2025,열대야일수,1.0
264,함양군,경상남도,2026,열대야일수,7.0
264,함양군,경상남도,2016,폭염일수,32.0
264,함양군,경상남도,2017,폭염일수,25.0
264,함양군,경상남도,2018,폭염일수,38.0
264,함양군,경상남도,2019,폭염일수,15.0
264,함양군,경상남도,2020,폭염일수,18.0
264,함양군,경상남도,2021,폭염일수,17.0
264,함양군,경상남도,2022,폭염일수,24.0
264,함양군,경상남도,2023,폭염일수,27.0
264,함양군,경상남도,2024,폭염일수,50.0
264,함양군,경상남도,2025,폭염일수,45.0
264,함양군,경상남도,2026,폭염일수,28.0
264,함양군,경상남도,2016,한파일수,0.0
264,함양군,경상남도,2017,한파일수,2.0
264,함양군,경상남도,2018,한파일수,8.0
264,함양군,경상남도,2019,한파일수,0.0
264,함양군,경상남도,2020,한파일수,0.0
264,함양군,경상남도,2021,한파일수,2.0
264,함양군,경상남도,2022,한파일수,3.0
264,함양군,경상남도,2023,한파일수,2.0
264,함양군,경상남도,2024,한파일수,0.0
264,함양군,경상남도,2025,한파일수,0.0
264,함양군,경상남도,2026,한파일수,0.0
285,합천,경상남도,2016,열대야일수,3.0
285,합천,경상남도,2017,열대야일수,3.0
285,합천,경상남도,2018,열대야일수,6.0
285,합천,경상남도,2019,열대야일수,3.0
285,합천,경상남도,2020,열대야일수,1.0
285,합천,경상남도,2021,열대야일수,1.0
285,합천,경상남도,2022,열대야일수,9.0
285,합천,경상남도,2023,열대야일수,4.0
285,합천,경상남도,2024,열대야일수,30.0
285,합천,경상남도,2025,열대야일수,9.0
285,합천,경상남도,2026,열대야일수,9.0
285,합천,경상남도,2016,폭염일수,41.0
285,합천,경상남도,2017,폭염일수,35.0
285,합천,경상남도,2018,폭염일수,47.0
285,합천,경상남도,2019,폭염일수,27.0
285,합천,경상남도,2020,폭염일수,14.0
285,합천,경상남도,2021,폭염일수,17.0
285,합천,경상남도,2022,폭염일수,27.0
285,합천,경상남도,2023,폭염일수,19.0
285,합천,경상남도,2024,폭염일수,59.0
285,합천,경상남도,2025,폭염일수,54.0
285,합천,경상남도,2026,폭염일수,27.0
285,합천,경상남도,2016,한파일수,2.0
285,합천,경상남도,2017,한파일수,2.0
285,합천,경상남도,2018,한파일수,9.0
285,합천,경상남도,2019,한파일수,0.0
285,합천,경상남도,2020,한파일수,0.0
285,합천,경상남도,2021,한파일수,3.0
285,합천,경상남도,2022,한파일수,1.0
285,합천,경상남도,2023,한파일수,2.0
285,합천,경상남도,2024,한파일수,0.0
285,합천,경상남도,2025,한파일수,1.0
285,합천,경상남도,2026,한파일수,0.0
283,경주시,경상북도,2016,열대야일수,5.0
283,경주시,경상북도,2017,열대야일수,10.0
283,경주시,경상북도,2018,열대야일수,9.0
283,경주시,경상북도,2019,열대야일수,5.0
283,경주시,경상북도,2020,열대야일수,3.0
283,경주시,경상북도,2021,열대야일수,1.0
283,경주시,경상북도,2022,열대야일수,14.0
283,경주시,경상북도,2023,열대야일수,6.0
283,경주시,경상북도,2024,열대야일수,23.0
283,경주시,경상북도,2025,열대야일수,11.0
283,경주시,경상북도,2026,열대야일수,10.0
283,경주시,경상북도,2016,폭염일수,32.0
283,경주시,경상북도,2017,폭염일수,33.0
283,경주시,경상북도,2018,폭염일수,38.0
283,경주시,경상북도,2019,폭염일수,26.0
283,경주시,경상북도,2020,폭염일수,25.0
283,경주시,경상북도,2021,폭염일수,17.0
283,경주시,경상북도,2022,폭염일수,35.0
283,경주시,경상북도,2023,폭염일수,28.0
283,경주시,경상북도,2024,폭염일수,59.0
283,경주시,경상북도,2025,폭염일수,57.0
283,경주시,경상북도,2026,폭염일수,35.0
283,경주시,경상북도,2016,한파일수,1.0
283,경주시,경상북도,2017,한파일수,0.0
283,경주시,경상북도,2018,한파일수,4.0
283,경주시,경상북도,2019,한파일수,0.0
283,경주시,경상북도,2020,한파일수,0.0
283,경주시,경상북도,2021,한파일수,1.0
283,경주시,경상북도,2022,한파일수,0.0
283,경주시,경상북도,2023,한파일수,2.0
283,경주시,경상북도,2024,한파일수,0.0
283,경주시,경상북도,2025,한파일수,0.0
283,경주시,경상북도,2026,한파일수,0.0
279,구미,경상북도,2016,열대야일수,7.0
279,구미,경상북도,2017,열대야일수,5.0
279,구미,경상북도,2018,열대야일수,17.0
279,구미,경상북도,2019,열대야일수,10.0
279,구미,경상북도,2020,열대야일수,3.0
279,구미,경상북도,2021,열대야일수,0.0
279,구미,경상북도,2022,열대야일수,11.0
279,구미,경상북도,2023,열대야일수,7.0
279,구미,경상북도,2024,열대야일수,16.0
279,구미,경상북도,2025,열대야일수,11.0
279,구미,경상북도,2026,열대야일수,16.0
279,구미,경상북도,2016,폭염일수,31.0
279,구미,경상북도,2017,폭염일수,25.0
279,구미,경상북도,2018,폭염일수,38.0
279,구미,경상북도,2019,폭염일수,19.0
279,구미,경상북도,2020,폭염일수,17.0
279,구미,경상북도,2021,폭염일수,20.0
279,구미,경상북도,2022,폭염일수,26.0
279,구미,경상북도,2023,폭염일수,25.0
279,구미,경상북도,2024,폭염일수,51.0
279,구미,경상북도,2025,폭염일수,62.0
279,구미,경상북도,2026,폭염일수,35.0
279,구미,경상북도,2016,한파일수,1.0
279,구미,경상북도,2017,한파일수,0.0
279,구미,경상북도,2018,한파일수,3.0
279,구미,경상북도,2019,한파일수,0.0
279,구미,경상북도,2020,한파일수,0.0
279,구미,경상북도,2021,한파일수,1.0
279,구미,경상북도,2022,한파일수,0.0
279,구미,경상북도,2023,한파일수,2.0
279,구미,경상북도,2024,한파일수,0.0
279,구미,경상북도,2025,한파일수,0.0
279,구미,경상북도,2026,한파일수,0.0
273,문경,경상북도,2016,열대야일수,0.0
273,문경,경상북도,2017,열대야일수,1.0
273,문경,경상북도,2018,열대야일수,7.0
273,문경,경상북도,2019,열대야일수,2.0
273,문경,경상북도,2020,열대야일수,0.0
273,문경,경상북도,2021,열대야일수,0.0
273,문경,경상북도,2022,열대야일수,1.0
273,문경,경상북도,2023,열대야일수,0.0
273,문경,경상북도,2024,열대야일수,5.0
273,문경,경상북도,2025,열대야일수,1.0
273,문경,경상북도,2026,열대야일수,4.0
273,문경,경상북도,2016,폭염일수,22.0
273,문경,경상북도,2017,폭염일수,10.0
273,문경,경상북도,2018,폭염일수,38.0
273,문경,경상북도,2019,폭염일수,16.0
273,문경,경상북도,2020,폭염일수,4.0
273,문경,경상북도,2021,폭염일수,11.0
273,문경,경상북도,2022,폭염일수,11.0
273,문경,경상북도,2023,폭염일수,14.0
273,문경,경상북도,2024,폭염일수,26.0
273,문경,경상북도,2025,폭염일수,33.0
273,문경,경상북도,2026,폭염일수,15.0
273,문경,경상북도,2016,한파일수,3.0
273,문경,경상북도,2017,한파일수,1.0
273,문경,경상북도,2018,한파일수,12.0
273,문경,경상북도,2019,한파일수,0.0
273,문경,경상북도,2020,한파일수,1.0
273,문경,경상북도,2021,한파일수,7.0
273,문경,경상북도,2022,한파일수,3.0
273,문경,경상북도,2023,한파일수,4.0
273,문경,경상북도,2024,한파일수,1.0
273,문경,경상북도,2025,한파일수,2.0
273,문경,경상북도,2026,한파일수,1.0
271,봉화,경상북도,2016,폭염일수,12.0
271,봉화,경상북도,2017,폭염일수,7.0
271,봉화,경상북도,2018,폭염일수,24.0
271,봉화,경상북도,2019,폭염일수,6.0
271,봉화,경상북도,2020,폭염일수,0.0
271,봉화,경상북도,2021,폭염일수,0.0
271,봉화,경상북도,2022,폭염일수,1.0
271,봉화,경상북도,2023,폭염일수,1.0
271,봉화,경상북도,2024,폭염일수,7.0
271,봉화,경상북도,2025,폭염일수,22.0
271,봉화,경상북도,2026,폭염일수,7.0
271,봉화,경상북도,2016,한파일수,19.0
271,봉화,경상북도,2017,한파일수,22.0
271,봉화,경상북도,2018,한파일수,35.0
271,봉화,경상북도,2019,한파일수,10.0
271,봉화,경상북도,2020,한파일수,5.0
271,봉화,경상북도,2021,한파일수,14.0
271,봉화,경상북도,2022,한파일수,17.0
271,봉화,경상북도,2023,한파일수,6.0
271,봉화,경상북도,2024,한파일수,1.0
271,봉화,경상북도,2025,한파일수,14.0
271,봉화,경상북도,2026,한파일수,21.0
137,상주,경상북도,2016,한파일수,1.0
137,상주,경상북도,2017,한파일수,0.0
137,상주,경상북도,2018,한파일수,8.0
137,상주,경상북도,2019,한파일수,0.0
137,상주,경상북도,2020,한파일수,1.0
137,상주,경상북도,2021,한파일수,4.0
137,상주,경상북도,2022,한파일수,2.0
137,상주,경상북도,2023,한파일수,2.0
137,상주,경상북도,2024,한파일수,0.0
137,상주,경상북도,2025,한파일수,1.0
137,상주,경상북도,2026,한파일수,0.0
136,안동,경상북도,2016,열대야일수,2.0
136,안동,경상북도,2017,열대야일수,4.0
136,안동,경상북도,2018,열대야일수,13.0
136,안동,경상북도,2019,열대야일수,8.0
136,안동,경상북도,2020,열대야일수,1.0
136,안동,경상북도,2021,열대야일수,2.0
136,안동,경상북도,2022,열대야일수,10.0
136,안동,경상북도,2023,열대야일수,6.0
136,안동,경상북도,2024,열대야일수,14.0
136,안동,경상북도,2025,열대야일수,6.0
136,안동,경상북도,2026,열대야일수,8.0
136,안동,경상북도,2016,폭염일수,35.0
136,안동,경상북도,2017,폭염일수,23.0
136,안동,경상북도,2018,폭염일수,40.0
136,안동,경상북도,2019,폭염일수,13.0
136,안동,경상북도,2020,폭염일수,13.0
136,안동,경상북도,2021,폭염일수,19.0
136,안동,경상북도,2022,폭염일수,20.0
136,안동,경상북도,2023,폭염일수,18.0
136,안동,경상북도,2024,폭염일수,46.0
136,안동,경상북도,2025,폭염일수,46.0
136,안동,경상북도,2026,폭염일수,24.0
136,안동,경상북도,2016,한파일수,7.0
136,안동,경상북도,2017,한파일수,7.0
136,안동,경상북도,2018,한파일수,13.0
136,안동,경상북도,2019,한파일수,0.0
136,안동,경상북도,2020,한파일수,3.0
136,안동,경상북도,2021,한파일수,10.0
136,안동,경상북도,2022,한파일수,11.0
136,안동,경상북도,2023,한파일수,5.0
136,안동,경상북도,2024,한파일수,2.0
136,안동,경상북도,2025,한파일수,4.0
136,안동,경상북도,2026,한파일수,8.0
277,영덕,경상북도,2016,열대야일수,3.0
277,영덕,경상북도,2017,열대야일수,10.0
277,영덕,경상북도,2018,열대야일수,9.0
277,영덕,경상북도,2019,열대야일수,12.0
277,영덕,경상북도,2020,열대야일수,2.0
277,영덕,경상북도,2021,열대야일수,1.0
277,영덕,경상북도,2022,열대야일수,6.0
277,영덕,경상북도,2023,열대야일수,1.0
277,영덕,경상북도,2024,열대야일수,12.0
277,영덕,경상북도,2025,열대야일수,13.0
277,영덕,경상북도,2026,열대야일수,10.0
277,영덕,경상북도,2016,폭염일수,18.0
277,영덕,경상북도,2017,폭염일수,21.0
277,영덕,경상북도,2018,폭염일수,29.0
277,영덕,경상북도,2019,폭염일수,19.0
277,영덕,경상북도,2020,폭염일수,7.0
277,영덕,경상북도,2021,폭염일수,3.0
277,영덕,경상북도,2022,폭염일수,15.0
277,영덕,경상북도,2023,폭염일수,7.0
277,영덕,경상북도,2024,폭염일수,27.0
277,영덕,경상북도,2025,폭염일수,33.0
277,영덕,경상북도,2026,폭염일수,18.0
277,영덕,경상북도,2016,한파일수,1.0
277,영덕,경상북도,2017,한파일수,0.0
277,영덕,경상북도,2018,한파일수,4.0
277,영덕,경상북도,2019,한파일수,0.0
277,영덕,경상북도,2020,한파일수,1.0
277,영덕,경상북도,2021,한파일수,2.0
277,영덕,경상북도,2022,한파일수,0.0
277,영덕,경상북도,2023,한파일수,1.0
277,영덕,경상북도,2024,한파일수,0.0
277,영덕,경상북도,2025,한파일수,0.0
277,영덕,경상북도,2026,한파일수,0.0
272,영주,경상북도,2016,열대야일수,0.0
272,영주,경상북도,2017,열대야일수,0.0
272,영주,경상북도,2018,열대야일수,3.0
272,영주,경상북도,2019,열대야일수,1.0
272,영주,경상북도,2020,열대야일수,0.0
272,영주,경상북도,2021,열대야일수,0.0
272,영주,경상북도,2022,열대야일수,0.0
272,영주,경상북도,2023,열대야일수,0.0
272,영주,경상북도,2024,열대야일수,2.0
272,영주,경상북도,2025,열대야일수,1.0
272,영주,경상북도,2026,열대야일수,4.0
272,영주,경상북도,2016,한파일수,9.0
272,영주,경상북도,2017,한파일수,9.0
272,영주,경상북도,2018,한파일수,16.0
